25 - Share of female science  technology  engineering and mathematics graduates at tertiary level

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage25 - Share of female science  technology  engineering and mathematics graduates at tertiary level
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,760,Syrian Arab Republic,2016,Female,49.51,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,784,United Arab Emirates,2011,Female,41.42,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,784,United Arab Emirates,2012,Female,45.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,784,United Arab Emirates,2015,Female,41.52,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,784,United Arab Emirates,2016,Female,43.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,1999,Female,30.37,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2003,Female,31.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2008,Female,30.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2000,Female,31.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2005,Female,29.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2007,Female,31.48,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2009,Female,30.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2010,Female,31.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2001,Female,31.54,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2004,Female,30.78,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2006,Female,30.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2011,Female,33.15,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2002,Female,30.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2012,Female,34.63,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Western Asia,792,Turkey,2014,Female,34.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,1999,Female,52.31,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2003,Female,48.44,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2008,Female,49.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2000,Female,48.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2005,Female,44.2,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2007,Female,39.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2009,Female,50.39,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2010,Female,41.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2001,Female,42.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2004,Female,42.41,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2006,Female,62.34,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2011,Female,50.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2012,Female,49.44,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2015,Female,49.17,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,96,Brunei Darussalam,2016,Female,52.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,104,Myanmar,2011,Female,66.23,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,104,Myanmar,2012,Female,64.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2008,Female,9.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2000,Female,25,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2007,Female,11.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2001,Female,21.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2004,Female,12.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2002,Female,18.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,116,Cambodia,2015,Female,16.68,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,360,Indonesia,2014,Female,37.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,1999,Female,20.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2005,Female,13.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2009,Female,16.57,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2001,Female,15.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2004,Female,21.32,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2011,Female,18.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2012,Female,17.62,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2015,Female,23.21,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,418,Lao People's Democratic Republic,2016,Female,22.43,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,South-eastern Asia,458,Malaysia,2015,Female,38.56,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
