1b - Average number of hours spent on unpaid domestic chores  by sex  age and location

Indicator Name,Region,Country Code,Country,Year,Sex,Age,Location,Occupation,Value,LowerBound,UpperBound,Unit,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,10 years old and over,All areas,-,0.6,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,15 to 24 years old,Urban,-,0.333,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,15 to 24 years old,Rural,-,0.3160008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,15 to 24 years old,All areas,-,0.3499992,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,45 to 54 years old,Urban,-,0.534,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,45 to 54 years old,Rural,-,0.7330008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,45 to 54 years old,All areas,-,0.567,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,55 to 64 years old,Urban,-,0.7660008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,55 to 64 years old,Rural,-,1.0330008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,55 to 64 years old,All areas,-,0.816,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,25 to 44 years old,Urban,-,0.5500008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,25 to 44 years old,Rural,-,0.5170008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,410,Republic of Korea,2014,Male,25 to 44 years old,All areas,-,0.5500008,-,-,Percentage,Country data,-,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2000,Female,12 years old and over,All areas,-,4.0450008,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2000,Male,12 years old and over,All areas,-,1.8739992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2007,Female,12 years old and over,All areas,-,4.0666992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2007,Male,12 years old and over,All areas,-,1.7332992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2011,Female,12 years old and over,All areas,-,3.8667,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2011,Male,12 years old and over,All areas,-,1.8499992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,65 years old and over,Urban,-,3.7147008,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,65 years old and over,Rural,-,3.3627,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,65 years old and over,All areas,-,3.5815008,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,15 to 24 years old,Urban,-,2.5021992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,15 to 24 years old,Rural,-,3.2314992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,15 to 24 years old,All areas,-,2.7466992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 years old and over,Urban,-,3.0832992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 years old and over,Rural,-,3.7333008,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 years old and over,All areas,-,3.3832992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,45 to 54 years old,Urban,-,2.9538,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,45 to 54 years old,Rural,-,3.7507992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,45 to 54 years old,All areas,-,3.3409992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,55 to 64 years old,Urban,-,4.1572992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,55 to 64 years old,Rural,-,4.0422,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,55 to 64 years old,All areas,-,4.1047992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,25 to 44 years old,Urban,-,3.063,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,25 to 44 years old,Rural,-,3.9616992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,25 to 44 years old,All areas,-,3.4983,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 to 14 years old,Urban,-,1.848,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 to 14 years old,Rural,-,2.1691992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Female,12 to 14 years old,All areas,-,2.0077992,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
Average number of hours spent on unpaid domestic chores  by sex  age and location,Eastern Asia,496,Mongolia,2015,Male,65 years old and over,Urban,-,1.6360008,-,-,Percentage,Country data,-,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,-,-,-,-,-,-
